Key,Item Type,Publication Year,Author,Title,Publication Title,ISSN,DOI,Url,Abstract Note,Date,Date Added,Pages,Issue,Volume,Journal Abbreviation,Language,Rights,Archive,Archive Location,Notes,Manual Tags
TCTR52UF,webpage,2025,"Adelson, Andrea","Baker: Settlement helps NCAA stabilize, avoid 'bankruptcy'",espn.com,,,espn.com/college-football/story/_/id/45488030/settlement-helps-ncaa-stabilize-avoid-bankruptcy,,6/10/25,9/29/25 19:28,,,,,,,,,,
ITKLLBTI,report,2025,"Walker, Jaleah","The NIL Ripple Effect: How Name, Image, and Likeness Reshapes The NIL Ripple Effect: How Name, Image, and Likeness Reshapes Student-Athletes, Mental Health, and Fan Perception Student-Athletes, Mental Health, and Fan Perception",,,,https://egrove.olemiss.edu/hon_thesis/3326,,2025,9/29/25 19:28,,,,,,,,,,
AICT99Y3,webpage,2025,"Jha, Amit","I'm Broke, There's No Food': Ravens Legend Ray Lewis Shares Harrowing Pre-NFL Struggles in Family",EssentiallySports,,,essentiallysports.com/nfl-legends-news-im-broke-theres-no-food-ravens-legend-ray-lewis-shares-harrowing-pre-nfl-struggles-in-family,,6/25/25,9/29/25 19:28,,,,,,,,,,
9TC2AGGM,report,2025,"Dimattia, Laura Marie",BEYOND THE GAME: DESIGNING AN NIL FIRST-YEAR SEMINAR THROUGH THEMATIC ANALYSIS OF DIVISION 1 STUDENT-ATHLETES PERSPECTIVES,,,,,,2025,9/29/25 19:28,,,,,,,,,,
HI7D85ZT,report,2025,"Young, Ariel",BLACK FEMALE DIVISION I ATHLETE EXPERIENCE IN NIL ERA OF COLLEGE ATHLETICS,,,,,,2025,9/29/25 19:28,,,,,,,,,,
ZRB8RXRX,report,2025,"Nance, Thomas",SUPPORTING STUDENT ATHLETES IN TRANSITION: A COMPREHENSIVE SUPPORT SYSTEM APPROACH,,,,,,2025,9/29/25 19:28,,,,,,,,,,
35W7G92E,report,2025,"Tompsett, James",Vulnerability in Higher Education,,,,,,2025,9/29/25 19:28,,,,,,,,,,
73RSF2QD,report,2025,"Tong, Sterling Ntowayina",Critical Thinking as a Defense Against Exploitation: Preparing Young Footballers for Life Beyond the Game,,,,,,2025-04,9/29/25 19:28,,,,,,,,,,
9R6DQIRX,webpage,2025,"Green, Emma",What Comes After D.E.I.?,The New Yorker,,,https://www.newyorker.com/magazine/2025/04/21/what-comes-after-dei,,4/14/25,9/29/25 19:28,,,,,,,,,,
IN8I9A3J,webpage,2025,"Pickering, Emma",Columbia alters DEI statements on University web pages amid Trump executive orders,Columbia Daily Spectator,,,https://www.columbiaspectator.com/news/2025/02/19/columbia-alters-dei-statements-on-university-web-pages-amid-trump-executive-orders/,,2/19/25,9/29/25 19:28,,,,,,,,,,
HW47233G,journalArticle,2023,"Abbe, Allison",Understanding the Adversary: Strategic Empathy and Perspective Taking in National Security,Parameters,311723,,https://marymountuniv.idm.oclc.org/login?url=https://www.proquest.com/scholarly-journals/understanding-adversary-strategic-empathy/docview/2820137767/se-2?accountid=27975,"National security practitioners need to understand the motives, mindsets, and intentions of adversaries to anticipate and respond to their actions effectively. Although some authors have argued empathy helps build an understanding of the adversary, research points to its cognitive component of perspective taking as the more appropriate skill for national security practitioners to have. This article synthesizes previous research on the development and application of perspective taking in analysis and decision making and recommends four ways strategists and practitioners can enhance their ability to gain insight into adversaries.",2023,9/29/25 19:27,19-38,2,53,,English,,Research Library,2820137767,<p>Copyright - Copyright U.S. Army War College Summer 2023</p>; <p>Last updated - 2024-08-26</p>,Ability; Cognition & reasoning; Collaboration; Decision making; Decision-making; Empathy; Leadership; National security; Political Science; Skills; Strategy
TCRSNEN5,journalArticle,2021,"Espinoza, Benjamin D.",Understanding the Experiences of Racially Minoritized Doctoral Students in Evangelical Theological Education.,Christian Higher Education,,10.1080/15363759.2020.1756529,https://research.ebsco.com/linkprocessor/plink?id=90527d7f-b722-342a-ba8f-24e410e2cab4,"Although some scholars have explored the experiences of racially minoritized doctoral students in large research universities, few have studied the racial dynamics of doctoral education in smaller institutions. Evangelical seminaries, graduate-level schools that train people for religious vocations, have become the subject of racial criticism in recent years. To better understand the racial dynamics of doctoral education in evangelical seminaries, I conducted a narrative-driven qualitative study with 12 racially minoritized doctoral students from several of these institutions. Employing a conceptual lens of Critical Race Theory (CRT) and Yancey's definitions of racism, I argue that racially minoritized doctoral students in evangelical seminaries remain under-supported in various ways.",2021,9/29/25 19:28,,3,20,Christian Higher Education,,,,,,Critical race theory; Doctoral students; Racism; Religious vocation; Research universities & colleges; Theological education
PVZJ9A4H,journalArticle,2024,"DeCuir-Gunby, Jessica T.; McCoy, Whitney N.; Gibson, Stephen M.; Modaressi, Saba L.; Macias, Andrea J.",Using Critical Race Mixed Methodology to Explore African American College Students' Experiences with Racial Microaggressions.,Innovative Higher Education,,10.1007/s10755-024-09732-6,https://research.ebsco.com/linkprocessor/plink?id=db202496-2a92-30ff-979c-44283b48fb0e,"There is a dearth of social justice or critical mixed methods research approaches, particularly in higher education. Critical Race Mixed Methodology (CRMM) is a type of critical mixed methods research that combines Critical Race Theory (CRT) and mixed methods research (DeCuir-Gunby in Educational Psychologist 55, 244-255, 2020). However, there are limited examples of CRMM within higher education research (Johnson & Strayhorn in Journal of Diversity in Higher Education 16, 539-553, 2023). Our study further operationalizes CRMM through the explication of an explanatory sequential mixed methods exploration of African American college students' experiences with racial microaggressions, where the qualitative findings are used to expand upon the quantitative findings (Creswell & Plano Clark, 2017). The study uses Critical Race Theory (Bell, 1992; Ladson-Billings & Tate in Teachers College Record 97, 47-68, 1995; Solórzano & Huber, 2020) to focus on how African American college students' experiencing of racial microaggressions influences their racial identity and feelings of belonging in historically white institutions (HWIs). The quantitative findings (n = 97) indicated that private regard (racial identity) protected students' sense of belonging when experiencing racial microaggressions. The qualitative findings (n = 15) explored students' stories regarding their experiences with racial microaggressions, focusing on their feelings of belonging. Through our discussion, we advance the use of mixed methods in higher education research to better understand the racialized experiences of African American college students and demonstrate how CRMM can be used to integrate quantitative and qualitative findings.",2024,9/29/25 19:28,,6,49,Innovative Higher Education,,,,,,Critical race theory; Higher education; Mixed methods research; Race identity; Social justice
SHIJIHAH,journalArticle,2020,"DeCuir-Gunby, Jessica T.",Using critical race mixed methodology to explore the experiences of African Americans in education.,Educational Psychologist,,10.1080/00461520.2020.1793762,https://research.ebsco.com/linkprocessor/plink?id=c1a15503-0851-3a95-ac12-b1248f8f414d,"The goal of this article is to explore the relationship between a researcher's inquiry worldview and methodological choices. In the analysis, I explicate my own racialized positionality and Critical Race Theory (CRT) inquiry worldview. Also, I explain my use of critical race mixed methodology (CRMM), the combining of CRT and mixed methods. In doing so, I give specific examples from my program of research. The discussion ends by my providing implications for conducting CRMM in educational psychology.",2020,9/29/25 19:28,,4,55,Educational Psychologist,,,,,,African Americans; Critical race theory; Educational psychologists; Educational psychology; Educational Support Services
